row_index,id,file_name,source_dataset,task,output,valid_token_count,fbank_frames_before_pad,layer_idx,layer_name,cosine_similarity,cosine_distance,l2_distance,norm_model_a,norm_model_b,norm_delta_b_minus_a
1,e605b07a-87dd-4723-b812-f84b781c9583,XC126939-Tristram%27s_Starling_2.flac,Xeno-canto,species-sci-detection-hard,Onychognathus tristramii,505,998,6,model.blocks.5,0.6189419031143188,0.38105809688568115,2.5545167922973633,2.5059127807617188,3.1793878078460693,0.6734750270843506
1,e605b07a-87dd-4723-b812-f84b781c9583,XC126939-Tristram%27s_Starling_2.flac,Xeno-canto,species-sci-detection-hard,Onychognathus tristramii,505,998,7,model.blocks.6,0.5513002276420593,0.4486997723579407,3.920930862426758,3.4338412284851074,4.570048809051514,1.1362075805664062
1,e605b07a-87dd-4723-b812-f84b781c9583,XC126939-Tristram%27s_Starling_2.flac,Xeno-canto,species-sci-detection-hard,Onychognathus tristramii,505,998,8,model.blocks.7,0.575361430644989,0.424638569355011,4.024936199188232,3.515692710876465,4.839123725891113,1.3234310150146484
1,e605b07a-87dd-4723-b812-f84b781c9583,XC126939-Tristram%27s_Starling_2.flac,Xeno-canto,species-sci-detection-hard,Onychognathus tristramii,505,998,9,model.blocks.8,0.42451250553131104,0.575487494468689,4.198659896850586,2.346313714981079,4.617592811584473,2.2712790966033936
1,e605b07a-87dd-4723-b812-f84b781c9583,XC126939-Tristram%27s_Starling_2.flac,Xeno-canto,species-sci-detection-hard,Onychognathus tristramii,505,998,10,model.blocks.9,0.366362065076828,0.6336379051208496,3.337306261062622,1.7598917484283447,3.5526959896087646,1.79280424118042
1,e605b07a-87dd-4723-b812-f84b781c9583,XC126939-Tristram%27s_Starling_2.flac,Xeno-canto,species-sci-detection-hard,Onychognathus tristramii,505,998,11,model.blocks.10,0.43740084767341614,0.5625991821289062,3.2873740196228027,1.8302364349365234,3.6462345123291016,1.8159980773925781
1,e605b07a-87dd-4723-b812-f84b781c9583,XC126939-Tristram%27s_Starling_2.flac,Xeno-canto,species-sci-detection-hard,Onychognathus tristramii,505,998,12,model.blocks.11,-0.13646283745765686,1.1364628076553345,14.061168670654297,4.463193416595459,12.738873481750488,8.275680541992188
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,0,model.pos_drop,0.6762799620628357,0.3237200379371643,0.20635318756103516,0.27142640948295593,0.13253363966941833,-0.1388927698135376
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,1,model.blocks.0,0.7935209274291992,0.20647907257080078,1.2893329858779907,2.0718986988067627,1.9136555194854736,-0.15824317932128906
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,2,model.blocks.1,0.7713420391082764,0.22865796089172363,1.782119631767273,2.5670015811920166,2.6920738220214844,0.12507224082946777
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,3,model.blocks.2,0.7528066635131836,0.2471933364868164,1.9807552099227905,2.6791093349456787,2.9187684059143066,0.23965907096862793
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,4,model.blocks.3,0.7361537218093872,0.2638462781906128,2.811828851699829,3.902364730834961,3.8374006748199463,-0.06496405601501465
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,5,model.blocks.4,0.6039877533912659,0.39601224660873413,3.781780958175659,4.129044055938721,4.357318878173828,0.22827482223510742
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,6,model.blocks.5,0.5379044413566589,0.46209555864334106,4.1514973640441895,4.165388584136963,4.455231189727783,0.2898426055908203
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,7,model.blocks.6,0.44077131152153015,0.5592286586761475,5.543617248535156,4.840812683105469,5.576199531555176,0.735386848449707
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,8,model.blocks.7,0.3785174489021301,0.6214825510978699,5.736542224884033,4.3459696769714355,5.734838485717773,1.388868808746338
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,9,model.blocks.8,0.22981125116348267,0.7701887488365173,5.306783199310303,3.477055072784424,4.8869194984436035,1.4098644256591797
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,10,model.blocks.9,0.23491159081459045,0.7650884389877319,3.963191509246826,2.8559470176696777,3.499420404434204,0.6434733867645264
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,11,model.blocks.10,0.31803327798843384,0.6819667220115662,3.464817762374878,1.6333695650100708,3.6189677715301514,1.9855982065200806
2,61fc36ad-03d6-4171-97fe-5c67821ec6de,530.flac,WavCaps,wavcaps-qa,A tattoo gun.,489,968,12,model.blocks.11,0.25064170360565186,0.7493582963943481,13.36082935333252,7.658966064453125,13.034379959106445,5.37541389465332
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,0,model.pos_drop,0.8354464769363403,0.16455352306365967,0.5730062127113342,0.9450128078460693,0.547414243221283,-0.3975985646247864
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,1,model.blocks.0,0.858261227607727,0.14173877239227295,2.419121742248535,4.708444118499756,4.155040264129639,-0.5534038543701172
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,2,model.blocks.1,0.7770733833312988,0.22292661666870117,3.114036798477173,4.697208881378174,4.628088474273682,-0.06912040710449219
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,3,model.blocks.2,0.7704533934593201,0.22954660654067993,3.1276845932006836,4.5461745262146,4.67863655090332,0.1324620246887207
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,4,model.blocks.3,0.7451999187469482,0.25480008125305176,4.655497074127197,6.8633294105529785,5.96720027923584,-0.8961291313171387
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,5,model.blocks.4,0.6220481991767883,0.37795180082321167,5.5233378410339355,6.639803886413574,5.995608806610107,-0.6441950798034668
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,6,model.blocks.5,0.47482386231422424,0.5251761674880981,6.495696544647217,6.71700382232666,5.881635665893555,-0.8353681564331055
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,7,model.blocks.6,0.49390506744384766,0.5060949325561523,7.015785217285156,7.12680196762085,6.809353828430176,-0.31744813919067383
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,8,model.blocks.7,0.4138663113117218,0.5861337184906006,7.3564934730529785,6.983182430267334,6.592247486114502,-0.39093494415283203
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,9,model.blocks.8,0.4269999563694,0.5730000734329224,5.7157158851623535,5.137665748596191,5.523420810699463,0.3857550621032715
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,10,model.blocks.9,0.39436185359954834,0.6056381464004517,4.379913330078125,3.877819538116455,4.075791835784912,0.19797229766845703
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,11,model.blocks.10,0.37905800342559814,0.6209419965744019,3.7723886966705322,1.8880689144134521,4.05908727645874,2.171018362045288
3,67961220-1a93-4cce-84c6-cbe1bf6aa1bb,keyboard_electronic_023-032-100.wav,NatureLM,nsynth,keyboard,137,269,12,model.blocks.11,0.19350895285606384,0.8064910173416138,13.896100044250488,8.000993728637695,13.014859199523926,5.0138654708862305
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,0,model.pos_drop,0.8545202612876892,0.1454797387123108,0.3040594458580017,0.4469921886920929,0.18563109636306763,-0.26136109232902527
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,1,model.blocks.0,0.7784385681152344,0.22156143188476562,1.2463338375091553,1.9825059175491333,1.6115682125091553,-0.370937705039978
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,2,model.blocks.1,0.7744290232658386,0.22557097673416138,1.3545515537261963,2.0737524032592773,1.9428902864456177,-0.13086211681365967
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,3,model.blocks.2,0.8064018487930298,0.19359815120697021,1.2953722476959229,1.8998099565505981,2.176809549331665,0.2769995927810669
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,4,model.blocks.3,0.7776429653167725,0.22235703468322754,1.826846957206726,2.480304718017578,2.8804712295532227,0.40016651153564453
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,5,model.blocks.4,0.729510486125946,0.27048951387405396,2.1663384437561035,2.626945734024048,3.126635789871216,0.49969005584716797
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,6,model.blocks.5,0.6429138779640198,0.3570861220359802,2.664245128631592,2.954911947250366,3.3053719997406006,0.3504600524902344
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,7,model.blocks.6,0.6012691855430603,0.3987308144569397,3.8289594650268555,3.7463083267211914,4.640015125274658,0.8937067985534668
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,8,model.blocks.7,0.4586780071258545,0.5413219928741455,4.016470432281494,3.065692663192749,4.357583522796631,1.2918908596038818
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,9,model.blocks.8,0.3121536076068878,0.6878464221954346,4.079158782958984,2.2519919872283936,4.176040172576904,1.9240481853485107
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,10,model.blocks.9,0.3616979718208313,0.6383020281791687,3.0552313327789307,1.6332521438598633,3.23949933052063,1.6062471866607666
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,11,model.blocks.10,0.321056991815567,0.6789430379867554,3.3300981521606445,1.6610767841339111,3.4683964252471924,1.8073196411132812
4,5bf599ed-dfa6-41c7-918b-ae6e2f8e4113,XC739803-LS_51498%20Yellow-eyed%20Black%20Flycatcher%20duet%20A.flac,Xeno-canto,family-detection,Muscicapidae,505,998,12,model.blocks.11,0.17793530225753784,0.8220646977424622,14.691658020019531,4.66115140914917,14.786686897277832,10.12553596496582
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,0,model.pos_drop,0.8555268049240112,0.14447319507598877,0.33210352063179016,0.4933761656284332,0.2098744660615921,-0.28350168466567993
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,1,model.blocks.0,0.7841238379478455,0.21587616205215454,1.234101414680481,1.98721444606781,1.6034024953842163,-0.38381195068359375
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,2,model.blocks.1,0.7630629539489746,0.2369370460510254,1.3167699575424194,1.94624924659729,1.8744049072265625,-0.07184433937072754
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,3,model.blocks.2,0.8052966594696045,0.1947033405303955,1.2240512371063232,1.6911900043487549,2.064033031463623,0.37284302711486816
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,4,model.blocks.3,0.7744633555412292,0.22553664445877075,1.596684455871582,2.1972625255584717,2.487333059310913,0.2900705337524414
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,5,model.blocks.4,0.7356972098350525,0.2643027901649475,1.8814551830291748,2.315260887145996,2.7429349422454834,0.4276740550994873
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,6,model.blocks.5,0.6561428308486938,0.34385716915130615,2.2283706665039062,2.4754996299743652,2.8391170501708984,0.3636174201965332
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,7,model.blocks.6,0.6229684948921204,0.37703150510787964,3.220052719116211,3.489765167236328,3.8818230628967285,0.3920578956604004
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,8,model.blocks.7,0.568877100944519,0.43112289905548096,3.287477493286133,2.9566173553466797,3.89439058303833,0.9377732276916504
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,9,model.blocks.8,0.44537803530693054,0.5546219348907471,3.4041576385498047,2.0954906940460205,3.7737486362457275,1.678257942199707
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,10,model.blocks.9,0.4272449314594269,0.5727550983428955,2.9548349380493164,1.6989091634750366,3.250056505203247,1.5511473417282104
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,11,model.blocks.10,0.31217193603515625,0.6878280639648438,3.448180675506592,1.8985453844070435,3.5315051078796387,1.6329597234725952
5,4d1f5da3-4aa7-4381-9949-f9d4ea9bc7fa,XC682803-5999-4004024-4438.flac,Xeno-canto,taxonomic-detection,"Chordata Aves Passeriformes Corvidae Pica pica, Chordata Aves Passeriformes Fringillidae Fringilla coelebs",505,998,12,model.blocks.11,-0.08804181218147278,1.0880417823791504,13.483553886413574,3.7361674308776855,12.630824089050293,8.894657135009766
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,0,model.pos_drop,0.8517811894416809,0.1482188105583191,0.3541421890258789,0.5348236560821533,0.23896881937980652,-0.2958548367023468
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,1,model.blocks.0,0.7497391104698181,0.2502608895301819,1.196139931678772,1.7881231307983398,1.5156794786453247,-0.27244365215301514
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,2,model.blocks.1,0.7662310600280762,0.23376893997192383,1.3851521015167236,2.0865468978881836,1.94670832157135,-0.1398385763168335
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,3,model.blocks.2,0.7979657053947449,0.20203429460525513,1.3693944215774536,1.8426858186721802,2.271540880203247,0.4288550615310669
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,4,model.blocks.3,0.7733758091926575,0.22662419080734253,1.8138974905014038,2.469071865081787,2.826131582260132,0.3570597171783447
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,5,model.blocks.4,0.7217046618461609,0.2782953381538391,2.126538038253784,2.5464158058166504,3.0274202823638916,0.4810044765472412
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,6,model.blocks.5,0.62957364320755,0.37042635679244995,2.5617752075195312,2.6719284057617188,3.1832435131073,0.511315107345581
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,7,model.blocks.6,0.5971041321754456,0.40289586782455444,3.5012638568878174,3.307891607284546,4.259437561035156,0.9515459537506104
6,a7f4feca-c0a2-4598-b8a1-c508590d0f31,XC717693-Willow%20Warbler%20%2B%20Wren_Song_Mizen%20Head_15.04.22_A%2B.flac,Xeno-canto,genus-detection,"Phylloscopus, Troglodytes",505,998,8,model.blocks.7,0.5975293517112732,0.4024706482887268,3.549048900604248,2.927220582962036,4.411145210266113,1.4839246273040771
